Date,Time,Title,Buy-in Per Player,Platforms,Team Size,Tournament Type (Ex: Single Elimination),Players in Match,Number of Teams Registered,Series Type (Ex: Best of 3),Prize Pool
"December 2, 2022",7:10 PM,2v2 $50 FE CXP SND (MUST HAVE CXP SEASON PASS),$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 3,$50
"December 2, 2022",6:29 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 3,$100
"December 2, 2022",5:25 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"December 2, 2022",4:46 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,11,Best of 1,$15
"December 2, 2022",2:40 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,13,Best of 1,$10
"December 2, 2022",1:30 PM,2v2 $50 GTD *NO M4* SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 3,$50
"December 2, 2022",3:55 AM,1v1 1ND *SCAR ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$11
"December 2, 2022",3:25 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$6
"December 2, 2022",2:20 AM,3v3 $100 GTD 1ND *NO SNIPES* SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,6,Best of 1,$99
"December 2, 2022",1:45 AM,1v1 1ND KILL RACE,$5,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$17
"December 2, 2022",1:20 AM,2v2 $50 GTD 1ND *FORTRESS ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$50
"December 1, 2022",11:25 PM,2v2 $100 GTD 1ND SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"December 1, 2022",11:00 PM,3v3 $120 GTD CONSOLE SND,$10,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 3,$120
"December 1, 2022",10:17 PM,1v1 $50 GTD 1ND KILL RACE,$7,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,5,Best of 1,$50
"December 1, 2022",9:51 PM,4v4 *NO PREVIOUS WINNERS* VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,10,Best of 3,$180
"December 1, 2022",9:22 PM,2v2 1ND HP,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$14
"December 1, 2022",8:52 PM,2v2 *NO PREVIOUS WINNERS* SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$52
"December 1, 2022",8:30 PM,2v2 $200 GTD KILL RACE,$10,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 3,$200
"December 1, 2022",7:56 PM,2v2 $100 GTD AR/SMG SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$100
"December 1, 2022",7:22 PM,4v4 DOUBLE ELIM SND,$6,"['xbox', 'playstation', 'battle.net']",4,double elimination,4v4,4,Best of 3,$72
"December 1, 2022",6:25 PM,2v2 $50 GTD SNIPER/VAZNEV SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 3,$50
"December 1, 2022",6:00 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"December 1, 2022",4:45 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,13,Best of 1,$15
"December 1, 2022",4:25 PM,1v1 1ND *SCAR ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$8
"December 1, 2022",4:00 PM,2v2 SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$30
"December 1, 2022",2:10 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,11,Best of 1,$10
"December 1, 2022",1:33 PM,2v2 $50 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"December 1, 2022",1:55 AM,1V1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 1,$50
"December 1, 2022",1:30 AM,2v2 $100 GTD AR/SMG 1ND SND,$7.5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"December 1, 2022",12:30 AM,4v4 $100 GTD 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,5,Best of 1,$100
"December 1, 2022",12:20 AM,4v4 $100 GTD SND,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,5,Best of 3,$100
"November 30, 2022",11:50 PM,2V2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$100
"November 30, 2022",11:25 PM,2v2 $100 GTD 1ND SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"November 30, 2022",10:25 PM,2v2 $50 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$50
"November 30, 2022",9:51 PM,2v2 HALOAGENT WEDNESDAY SLAYER,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$22
"November 30, 2022",9:20 PM,4v4 *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,7,Best of 1,$20
"November 30, 2022",8:20 PM,2V2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$100
"November 30, 2022",5:35 PM,2v2 $50 GTD SCAR/VAZNEV SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"November 30, 2022",4:15 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,16,Best of 1,$10
"November 30, 2022",2:26 PM,1v1 KILL RACE 1ND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 3,$7
"November 30, 2022",4:20 AM,1v1 *Scar Only* 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$11
"November 30, 2022",3:20 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,9,Best of 1,$24
"November 30, 2022",3:00 AM,2v2 $50 GTD 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$50
"November 30, 2022",2:50 AM,2v2 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$14
"November 30, 2022",1:20 AM,2v2 $50 GTD 1ND AR/SMG SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$50
"November 30, 2022",12:20 AM,3v3 $100 GTD 1ND SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$99
"November 29, 2022",11:50 PM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,9,Best of 1,$24
"November 29, 2022",11:21 PM,2v2 $100 GTD 1ND SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100
"November 29, 2022",10:56 PM,3v3 $120 GTD CONSOLE ONLY SND,$10,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 3,$120
"November 29, 2022",9:53 PM,4v4 *NO PREVIOUS WINNERS* VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,12,Best of 3,$272
"November 29, 2022",9:50 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 1,$50
"November 29, 2022",8:51 PM,3v3 COED SND @iLuhvly,$8,"['xbox', 'playstation', 'battle.net']",3,double elimination,3v3,2,Best of 3,$42
"November 29, 2022",8:26 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100
"November 29, 2022",6:15 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,17,Best of 1,$15
"November 29, 2022",5:52 PM,2v2 $50 GTD SCAR/VAZNEV SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"November 29, 2022",3:45 PM,2v2 SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 3,$48
"November 29, 2022",2:15 PM,1v1 KILL RACE,$7,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 3,$15
"November 29, 2022",1:30 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"November 29, 2022",3:19 AM,3v3 1ND *DOLLAR ENTRY* SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$6
"November 29, 2022",1:20 AM,2v2 $50 GTD 1ND *FORTRESS ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$50
"November 29, 2022",12:20 AM,4v4 $100 GTD 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,4,Best of 1,$100
"November 28, 2022",11:50 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100
"November 28, 2022",11:23 PM,2v2 $100 GTD 1ND SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$100
"November 28, 2022",10:47 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,7,Best of 1,$50
"November 28, 2022",9:46 PM,4v4 *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,10,Best of 1,$32
"November 28, 2022",9:34 PM,3v3 *SMOKES ALLOWED* $75 GTD 1ND SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$75
"November 28, 2022",8:56 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"November 28, 2022",8:22 PM,2v2 $78 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 3,$78
"November 28, 2022",7:21 PM,3v3 $100 GTD SND,$8,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 3,$99
"November 28, 2022",6:28 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"November 28, 2022",5:26 PM,2v2 $68 GTD SCAR/VAZNEV SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$68
"November 28, 2022",4:15 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,22,Best of 1,$10
"November 28, 2022",2:55 PM,1v1 SCAR ONLY 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$7
"November 28, 2022",2:20 PM,1v1 1ND KILL RACE,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$7
"November 28, 2022",1:28 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$50
"November 28, 2022",3:20 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$12
"November 28, 2022",3:00 AM,3v3switch$162,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$162
"November 28, 2022",1:20 AM,3v3 1ND *HOTEL ONLY* $75 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$75
"November 27, 2022",11:50 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100
"November 27, 2022",11:31 PM,3v3 $120 GTD 1ND SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$120
"November 27, 2022",10:30 PM,2v2 $100 GTD 1ND SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100
"November 27, 2022",9:52 PM,1v1 $56 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,10,Best of 1,$56
"November 27, 2022",9:25 PM,4v4 *NO PREVIOUS WINNERS* VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,12,Best of 3,$236
"November 27, 2022",8:56 PM,3v3 $75 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 3,$75
"November 27, 2022",8:26 PM,2v2 $200 GTD 1ND KILL RACE,$10,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,8,Best of 1,$200
"November 27, 2022",7:52 PM,2v2 HARDPOINT,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$22
"November 27, 2022",7:16 PM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,14,Best of 1,$40
"November 27, 2022",6:23 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"December 11, 2022",1:30 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$9
"December 11, 2022",12:55 AM,2v2 1ND *SMOKE ALLOWED* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$18
"December 11, 2022",12:30 AM,3v3 $120 GTD 1ND SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,6,Best of 1,$120
"December 11, 2022",12:00 AM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 1,$50
"December 10, 2022",11:25 PM,2v2 $64 GTD 1ND *FORTRESS ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,9,Best of 1,$64
"December 10, 2022",11:01 PM,2v2 $112 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,10,Best of 1,$112
"December 10, 2022",10:35 PM,4v4 $100 GTD 1ND *SMOKE ALLOWED* SND,$7,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,3,Best of 1,$100
"December 10, 2022",10:00 PM,2v2 $100 GTD 1ND *VAZNEV ONLY* SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$100
"December 10, 2022",8:50 PM,2v2 $200 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,8,Best of 1,$200
"December 10, 2022",8:30 PM,3v3 $750 PRESTIGE SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,16,Best of 3,$600
"December 10, 2022",7:20 PM,2v2 *NO MASTERS* SND,$7.5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$64
"December 10, 2022",6:30 PM,2v2 $50 GTD 1ND *FORTRESS ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$50
"December 10, 2022",6:20 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$100
"December 10, 2022",5:23 PM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,7,Best of 1,$24
"December 10, 2022",4:30 PM,2v2 $100 GTD *NO PREVIOUS WINNERS* KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 3,$100
"December 10, 2022",3:40 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,17,Best of 1,$15
"December 10, 2022",3:20 PM,2v2 $50 GTD *SMOKE ALLOWED* SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50
"December 10, 2022",2:20 PM,4v4 NO T64 MWII VARIANT,$7,"['xbox', 'playstation', 'battle.net']",4,double elimination,4v4,28,Best of 3,$428
"December 10, 2022",1:30 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,8,Best of 1,$112
"December 10, 2022",12:30 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,36,Best of 1,$10
"December 10, 2022",1:20 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,6,Best of 1,$18
"December 10, 2022",12:23 AM,3v3 $100 GTD 1ND *NO SNIPES* SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$99
"December 9, 2022",11:50 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$50
"December 9, 2022",10:56 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$100
"December 9, 2022",10:25 PM,2v2 $50 GTD 1ND *VAZNEV ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$50
"December 9, 2022",9:54 PM,3v3 $100 GTD 1ND PROMOD SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$99
"December 9, 2022",8:47 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,8,Best of 1,$100
"December 9, 2022",8:22 PM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,6,Best of 1,$24
"December 9, 2022",7:53 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$50
"December 9, 2022",7:23 PM,4v4 *NO PREVIOUS WINNERS* VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,5,Best of 3,$88
"December 9, 2022",4:52 PM,2v2 1ND *VAZNEV ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$22
"December 9, 2022",4:23 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100
"December 9, 2022",3:47 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,15,Best of 1,$15
"December 9, 2022",2:47 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,8,Best of 1,$50
"December 9, 2022",2:10 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,13,Best of 1,$10
"December 9, 2022",1:25 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$6
"December 9, 2022",1:00 AM,4v4 $216,$0,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,2,Best of 3,$216
"December 9, 2022",12:50 AM,2v2 1ND *VAZNEV ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$16
"December 9, 2022",12:25 AM,3v3 $100 GTD 1ND *NO SNIPES* SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$99
"December 8, 2022",11:20 PM,2v2 $50 GTD 1ND *FORTRESS ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$50
"December 8, 2022",10:50 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$100
"December 8, 2022",9:25 PM,2v2 $100 GTD 1ND *VAZNEV ONLY* SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100
"December 8, 2022",8:52 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$100
"December 8, 2022",8:37 PM,3v3 $75 GTD 1ND *NO SNIPES* SND,$6,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$75
"December 8, 2022",8:00 PM,2v2 $100 GTD SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$100
"December 8, 2022",7:05 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,26,Best of 1,$10
"December 8, 2022",6:15 PM,4v4 DOUBLE ELIM MWII SND,$6,"['xbox', 'playstation', 'battle.net']",4,double elimination,4v4,10,Best of 3,$216
"December 8, 2022",5:55 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$50
"December 8, 2022",5:40 PM,2v2 $600 GTD KILL RACE @Crxsed_,$15,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,12,Best of 3,$500
"December 8, 2022",4:15 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,20,Best of 1,$15
"December 8, 2022",3:58 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$100
"December 8, 2022",3:51 PM,2v2 AR/SMG SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$18
"December 8, 2022",2:50 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,6,Best of 1,$50
"December 8, 2022",2:10 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,29,Best of 1,$10
"December 8, 2022",1:27 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,7,Best of 1,$15
"December 8, 2022",12:55 AM,2v2 1ND *VAZNEV ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$18
"December 8, 2022",12:25 AM,3v3 $100 GTD 1ND PROMOD SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$99
"December 7, 2022",11:20 PM,2v2 $50 GTD 1ND *FORTRESS ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$50
"December 7, 2022",10:54 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100
"December 7, 2022",10:30 PM,4v4 $100 GTD *2 AR/2 SMG* SND,$7,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,4,Best of 3,$100
"December 7, 2022",10:00 PM,2v2 $100 GTD 1ND SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100
"December 7, 2022",8:52 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100
"December 7, 2022",7:54 PM,4v4 *NO PREVIOUS WINNERS* VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,10,Best of 3,$180
"December 7, 2022",7:22 PM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,10,Best of 1,$32
"December 7, 2022",5:33 PM,2v2 $500 WARZONE 2 PRESTIGE KILL RACE,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,10,Best of 3,$450
"December 7, 2022",5:20 PM,3v3 $100 GTD *NO SNIPES* SND,$8,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 3,$99
